SEM,NQUEST,POIDSM,RESCOUR,RESDEP,RESSECT,RESCOMM,RESC,JDEP,MNP,MNP5,MNPMOB,MNPACT,TYPELOG,OCCUPLOG,LOY_HC,LOY_NSP,ALLOC,CHG,CHG_NSP,LOY_PARK,PARK,NBPI,SURF,TELFIX,INTERNET,ANEM,MNEM,CHOIXLOG1,CHOIXLOG2,CHOIXLOG3,ACOMM,NB_VELO,NB_VAE,PARKVELO,NB_VD,TYPEV1,ENERGV1,APMCV1,PUISSV1,ANKMV1,CPTKMV1,POSSV1,STATV1,TYPEV2,ENERGV2,APMCV2,PUISSV2,ANKMV2,CPTKMV2,POSSV2,STATV2,TYPEV3,ENERGV3,APMCV3,PUISSV3,ANKMV3,CPTKMV3,POSSV3,STATV3,TYPEV4,ENERGV4,APMCV4,PUISSV4,ANKMV4,CPTKMV4,POSSV4,STATV4,NB_2RM,NB_VEH,TYPERM1,MOTRM1,ENERM1,APMCRM1,CYLRM1,ANKMRM1,STATRM1,TYPERM2,MOTRM2,ENERM2,APMCRM2,CYLRM2,ANKMRM2,STATRM2,TYPERM3,MOTRM3,ENERM3,APMCRM3,CYLRM3,ANKMRM3,STATRM3,TYPERM4,MOTRM4,ENERM4,APMCRM4,CYLRM4,ANKMRM4,STATRM4,ANCOUT,ASSCOUT,REVENU
201004,75012701,276.46771859,1,75,7501,75103,555563E,5,3,2,2,2,4,6,1200,,2,,1,,3,3,55,1,1,10,0,,,,75117,0,,2,1,1,3,2007,11,14100,42245,3,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,4,2,2007,2,4900,3,,,,,,,,,,,,,,,,,,,,,,2,6,10
201103,75012731,382.96828896,1,75,7501,75103,555537F,1,1,1,1,,4,1,,,,400,,,3,4,103,1,1,11,,,,,75103,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
201104,75012791,382.96828896,1,75,7501,75102,555523G,3,1,1,1,,4,1,,,,,1,,3,4,74,1,2,50,,,,,75113,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201113,75012911,382.96828896,1,75,7501,75103,555537C,3,1,1,1,1,5,3,135,,1,,1,,3,2,50,1,1,19,,,,,94054,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201111,75012951,382.96828896,1,75,7501,75103,555538H,3,1,1,1,,4,6,880,,2,70,,,3,1,38,1,1,11,,,,,75116,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
201102,75013061,371.9339319,1,75,7501,75103,555535G,1,2,2,2,1,4,4,1600,,2,200,,,3,3,85,1,1,2,,02,03,,99031,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201105,75013091,371.9339319,1,75,7501,75103,555537C,5,2,2,2,1,5,3,345,,2,,1,,3,1,28,1,1,1,6,01,09,,91122,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
201114,75013101,382.96828896,1,75,7501,75101,555515G,1,1,1,1,,5,6,730,,1,60,,,3,1,23,1,1,1,,04,,,75117,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201108,75013141,276.46771859,1,75,7501,75103,555534F,5,3,2,2,1,4,6,1090,,2,,1,,3,2,45,1,1,6,,,,,75114,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
201107,75013161,382.96828896,1,75,7501,75103,555538I,1,1,1,1,,6,1,,,,,1,,3,4,138,1,1,25,0,,,,75116,0,,1,1,1,1,1995,6,14000,145000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10
201104,75013181,382.96828896,1,75,7501,75103,555537B,2,1,1,1,,4,3,295,,1,60,,,3,1,27,1,1,4,,16,,,75103,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201105,75013221,382.96828896,1,75,7501,75104,555648A,5,1,1,1,1,4,8,,,,,1,,3,2,40,1,1,3,,01,,,75111,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201052,75013261,382.96828896,1,75,7501,75102,555522G,1,1,1,1,1,4,6,1100,,2,30,,,2,3,72,1,1,2,,04,,,94058,0,,1,1,1,1,2008,5,25000,52000,3,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,6
201102,75013271,382.96828896,1,75,7501,75104,555553C,1,1,1,1,1,4,4,820,,2,35,,,3,1,20,2,1,1,6,04,,,93059,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
201113,75013281,382.96828896,1,75,7501,75103,555535F,3,1,1,1,,4,2,400,,2,120,,,3,2,50,1,1,13,0,,,,75103,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
201119,75013291,578.04811186,1,75,7501,75101,555529B,4,4,3,3,2,5,6,2400,,2,150,,,3,4,100,1,1,4,,02,05,,31555,1,0,1,1,1,3,2008,7,12000,17000,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,10
201104,75013401,382.96828896,1,75,7501,75101,555527F,1,1,1,1,,6,1,,,,160,,150,,3,60,1,1,6,,,,,95574,1,0,1,1,1,1,2009,7,12000,12000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,8
201114,75013411,382.96828896,1,75,7501,75103,555537F,3,1,1,1,,4,1,,,,250,,125,,3,90,1,1,3,,09,,,79104,0,,2,1,1,1,2005,5,10000,60000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,8
201113,75013431,382.96828896,1,75,7501,75104,555672A,4,1,1,1,1,4,6,1100,,2,,1,,3,2,45,1,1,7,,,,,75106,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201113,75013501,382.96828896,1,75,7501,75102,555526A,1,1,1,1,1,4,2,1600,,2,150,,,3,2,40,1,1,1,,05,,,75101,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201105,75013511,382.96828896,1,75,7501,75103,555534I,1,1,1,1,,4,6,550,,1,,1,,3,1,15,1,1,0,4,01,09,,86194,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201105,75013561,382.96828896,1,75,7501,75104,555647A,4,1,1,1,1,4,6,850,,2,70,,,3,2,43,1,1,9,0,,,,15014,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201107,75013581,382.96828896,1,75,7501,75102,555297G,3,1,1,1,1,4,8,,,,100,,,3,2,50,1,1,10,0,,,,75111,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
201113,75013591,382.96828896,1,75,7501,75101,555553A,4,1,1,1,,4,6,820,,2,,1,,3,2,38,1,1,3,,01,,,75111,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201105,75013611,371.9339319,1,75,7501,75104,555566D,3,2,2,2,,4,4,800,,1,90,,,3,1,24,1,1,0,6,09,12,,33063,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201107,75013631,382.96828896,1,75,7501,75103,555644D,4,1,1,1,1,4,6,800,,2,55,,,3,1,44,1,1,7,6,,,,75116,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,2,2005,3,3500,3,,,,,,,,,,,,,,,,,,,,,,1,3,2
201108,75013681,371.9339319,1,75,7501,75104,555647D,2,2,2,2,,4,2,260,,2,,1,,3,2,40,1,1,1,,16,,,75104,2,0,2,1,1,1,1999,6,3000,97500,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5
201114,75013691,371.9339319,1,75,7501,75102,555288H,5,2,2,2,1,5,3,300,,2,,1,,3,2,41,1,1,3,,02,,,75116,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201102,75013721,276.46771859,1,75,7501,75103,555645G,3,3,3,3,1,4,1,,,,1200,,,3,3,77,1,1,25,,,,,99052,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
201108,75013751,382.96828896,1,75,7501,75104,555569A,1,1,1,1,,5,3,220,,1,65,,,3,1,27,1,1,1,,16,,,75119,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201114,75013781,276.46771859,1,75,7501,75103,555538B,3,3,3,3,2,4,1,,,,,1,,3,3,60,1,1,2,,09,10,,75104,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
201108,75013901,382.96828896,1,75,7501,75104,555566G,1,1,1,1,,4,6,800,,2,,1,,3,1,36,1,1,10,,,,,75109,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201052,75014091,382.96828896,1,75,7501,75104,555647E,2,1,1,1,1,4,8,,,,300,,230,,4,90,1,1,4,,01,04,,75116,0,,1,1,1,1,2007,4,5000,20000,1,10,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10
201105,75014161,382.96828896,1,75,7501,75101,555515B,1,1,1,1,,4,1,,,,175,,,3,2,65,1,1,2,6,01,,,69386,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
201107,75014201,371.9339319,1,75,7501,75104,555569B,1,2,2,2,2,4,6,618,,2,74,,,3,2,37,1,1,20,0,,,,93051,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
201105,75014211,371.9339319,1,75,7501,75103,555537D,5,2,2,2,1,4,6,300,,2,50,,,3,1,23,1,1,2,6,01,05,,75119,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
201102,75014241,371.9339319,1,75,7501,75104,555561I,2,2,2,2,1,4,6,1050,,2,90,,,3,3,75,1,2,20,,,,,75104,0,,2,1,1,3,2007,9,5000,28000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,10
201107,75014281,371.9339319,1,75,7501,75104,555569D,5,2,2,2,1,4,3,400,,2,100,,,3,3,63,1,1,11,0,,,,75113,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
201114,75014311,371.9339319,1,75,7501,75104,555592H,4,2,2,2,2,4,6,1370,,2,100,,155,,3,52,1,1,6,,,,,75118,1,0,1,1,1,1,2007,7,12000,41000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10
201114,75014341,371.9339319,1,75,7501,75103,555535D,1,2,2,2,,4,1,,,,,1,,3,5,117,1,1,13,,,,,75106,0,,1,1,1,3,2010,7,6000,7500,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,8
201114,75014361,276.46771859,1,75,7501,75103,555614A,5,3,3,3,2,4,1,,,,,1,,3,5,87,1,1,10,,,,,75109,3,0,1,1,1,3,1996,6,4000,220000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,12
201113,75014371,382.96828896,1,75,7501,75104,555565E,3,1,1,1,,4,6,770,,2,125,,,3,1,50,1,1,34,0,,,,75107,0,,1,1,1,3,1996,6,20000,275000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,6
201104,75014411,371.9339319,1,75,7501,75102,555525A,4,2,2,2,1,4,1,,,,330,,,3,4,130,1,1,10,10,,,,75107,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
201114,75014421,382.96828896,1,75,7501,75101,555528A,3,1,1,1,,4,8,,,,,1,,3,2,80,1,1,12,,,,,78646,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
201105,75014451,382.96828896,1,75,7501,75103,555533I,3,1,1,1,1,4,6,650,,2,,1,,3,1,13,1,1,1,,04,16,,55029,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
201108,75014461,382.96828896,1,75,7501,75103,555539E,1,1,1,1,1,4,1,,,,120,,,3,5,89,1,1,7,0,,,,75103,1,0,1,1,1,3,2008,8,15000,42000,3,6,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,2,2008,3,5000,6,,,,,,,,,,,,,,,,,,,,,,1,3,8
201108,75014471,371.9339319,1,75,7501,75103,555537B,5,2,2,2,2,4,3,311,,2,,1,200,,2,35,1,1,1,6,16,,,75113,1,0,2,1,2,3,2010,5,15000,8000,3,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,6
201105,75014481,382.96828896,1,75,7501,75103,555644E,3,1,1,1,,4,6,760,,2,,1,,3,2,20,1,1,1,6,10,,,92033,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201105,75014491,382.96828896,1,75,7501,75104,555529I,5,1,1,1,1,4,3,380,,2,120,,,3,3,61,1,1,21,7,,,,75109,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201113,75014521,371.9339319,1,75,7501,75104,555568A,1,2,2,2,,4,6,690,,2,,1,,3,4,80,1,1,30,,,,,75111,0,,1,1,1,1,2008,6,22000,50000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5
201114,75014551,382.96828896,1,75,7501,75104,555647D,3,1,1,1,1,4,3,520,,2,180,,,3,3,70,1,1,15,0,,,,75115,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201108,75014581,382.96828896,1,75,7501,75104,555562G,3,1,1,1,,4,1,,,,,1,200,,4,80,1,1,15,,,,,75104,0,,2,1,1,3,2008,9,10000,25000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,10
201105,75014651,382.96828896,1,75,7501,75102,555531B,1,1,1,1,,4,6,800,,2,,1,,3,3,44,1,1,5,,09,,,75110,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
201108,75014731,371.9339319,1,75,7501,75101,555436C,2,2,2,2,,4,6,2500,,2,,1,200,,4,131,1,1,17,,,,,75115,0,,1,1,1,1,2008,9,2000,5800,1,10,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,9
201104,75014761,382.96828896,1,75,7501,75101,555515A,4,1,1,1,,4,6,600,,2,90,,,3,2,43,1,1,45,0,,,,75111,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
201105,75014781,276.46771859,1,75,7501,75103,555535I,2,3,3,3,2,4,1,,,,150,,,2,4,90,1,1,6,,,,,75103,0,,1,1,1,1,2004,7,8000,49000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,9
201105,75014831,382.96828896,1,75,7501,75104,555647E,3,1,1,1,,4,1,,,,,1,,3,3,60,1,1,20,,,,,99041,0,,1,1,1,1,2005,5,1000,8000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,11
201117,75014851,382.96828896,1,75,7501,75103,555533B,2,1,1,1,,4,1,,,,80,,,3,1,60,1,1,20,,,,,77469,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201105,75015011,382.96828896,1,75,7501,75103,555535F,2,1,1,1,,4,1,,,,120,,,3,3,50,1,1,12,6,,,,75117,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
201108,75015021,276.46771859,1,75,7501,75104,555565B,3,3,3,3,2,4,6,1000,,2,130,,186,,3,55,1,1,25,,,,,75104,3,0,1,1,1,3,2010,5,7000,7000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,10
201114,75015131,578.04811186,1,75,7501,75104,555674H,5,4,2,2,2,4,6,1000,,2,100,,,3,4,80,1,1,10,,,,,75118,8,0,1,1,1,1,1999,7,10000,120000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10
201108,75015161,371.9339319,1,75,7501,75102,555513F,5,2,2,2,1,4,1,,,,85,,100,,4,95,1,1,32,8,,,,75101,0,,1,1,1,1,2008,17,10000,26000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,10
201113,75015171,382.96828896,1,75,7501,75104,555647A,2,1,1,1,,4,8,,,,70,,,3,1,10,1,1,3,6,01,06,,76540,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201103,75015191,371.9339319,1,75,7501,75102,555513A,5,2,2,2,1,4,6,872,,2,90,,,3,2,35,1,1,5,,05,,,75102,0,,2,1,1,3,2010,7,50000,2000,3,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,9
201108,75015271,371.9339319,1,75,7501,75103,555644F,5,2,2,1,,4,1,,,,150,,200,,4,107,1,1,11,8,,,,75114,2,0,1,1,1,1,2003,11,15000,78000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,11
201104,75015301,382.96828896,1,75,7501,75104,555568G,3,1,1,1,,4,1,,,,900,,,1,5,108,1,1,37,,,,,75104,0,,1,1,1,1,2005,6,2000,11000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,10
201052,75015381,371.9339319,1,75,7501,75104,555671E,3,2,2,2,1,6,7,,,,,1,,3,4,92,1,1,5,,16,,,75112,2,0,1,2,1,3,2004,7,8000,50200,1,5,1,3,2006,9,10000,90000,1,5,,,,,,,,,,,,,,,,,1,3,1,4,2,2006,3,11000,5,,,,,,,,,,,,,,,,,,,,,,4,4,10
201114,75015391,276.46771859,1,75,7501,75103,555536I,5,3,2,2,2,4,6,1820,,2,80,,,3,3,62,1,1,,5,06,09,,38185,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
201108,75015431,382.96828896,1,75,7501,75104,555553F,4,1,1,1,1,4,1,,,,,1,,3,2,40,1,1,18,,,,,75104,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201110,75015441,578.04811186,1,75,7501,75104,555553F,5,4,4,4,2,4,6,2000,,2,300,,100,,5,96,1,1,1,0,02,07,,75112,4,0,1,1,1,3,2000,8,6000,220000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,10
201108,75015481,382.96828896,1,75,7501,75103,555535A,1,1,1,1,,4,3,550,,2,,1,,3,2,46,1,1,10,,,,,78513,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
201108,75015521,371.9339319,1,75,7501,75104,555561D,4,2,2,2,,4,6,1370,,2,,1,,3,1,37,1,1,0,4,05,09,,99052,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
201119,75015581,757.14714178,1,75,7501,75104,555671D,3,5,5,4,1,5,7,,,,80,,,3,6,130,1,1,12,,,,,75104,3,0,1,1,1,6,1998,10,15000,247915,1,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,2,1997,2,2500,5,,,,,,,,,,,,,,,,,,,,,,1,2,8
201007,75020011,574.93619383,1,75,7502,75105,555597B,2,2,2,2,,4,1,,,,200,,,3,4,84,1,1,10,0,,,,06088,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
201044,75020021,574.31586052,1,75,7502,75105,555837G,3,1,1,1,,4,6,1050,,2,150,,,3,2,60,1,1,16,,,,,75113,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
201113,75020031,574.31586052,1,75,7502,75105,555837E,1,1,1,1,1,4,1,,,,85,,,3,2,35,1,1,12,,,,,75113,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
200951,75020041,574.31586052,1,75,7502,75105,555589F,1,1,1,1,,5,3,150,,2,100,,,3,1,22,1,2,60,0,,,,75113,0,,1,1,1,1,1997,7,7000,77000,1,10,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,11
201102,75020061,574.31586052,1,75,7502,75106,555495F,2,1,1,1,,6,1,,,,150,,45,,1,33,1,1,12,,,,,75107,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201047,75020081,574.31586052,1,75,7502,75107,555544F,1,1,1,1,,4,4,550,,2,,1,,3,1,13,1,1,2,,07,,,76095,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201007,75020101,574.31586052,1,75,7502,75107,555544E,1,1,1,1,1,4,9,,,,,1,,3,1,20,1,2,10,0,,,,75107,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201007,75020121,574.31586052,1,75,7502,75107,555429G,4,1,1,1,1,4,1,,,,100,,,3,3,50,1,1,6,0,01,10,,99024,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
200946,75020131,574.31586052,1,75,7502,75105,555831B,1,1,1,1,,6,1,,,,,1,,3,2,50,1,1,30,0,,,,75109,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201050,75020161,574.31586052,1,75,7502,75105,555583A,3,1,1,1,1,4,6,1200,,2,200,,,3,2,45,1,1,4,,05,,,75119,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
201008,75020201,574.31586052,1,75,7502,75105,555835H,1,1,1,,,4,5,250,,1,,,,3,2,46,1,2,40,0,,,,75111,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201102,75020221,574.31586052,1,75,7502,75107,555458E,4,1,1,1,,4,5,300,,2,100,,,3,3,56,1,1,66,,,,,31555,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201045,75020251,574.31586052,1,75,7502,75106,555811H,2,1,1,1,,4,8,,,,,1,,3,2,29,1,1,4,,16,,,59350,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201050,75020271,492.03710556,1,75,7502,75105,555583F,2,3,3,3,2,4,1,,,,400,,150,,5,120,1,1,14,,,,,75105,3,0,1,1,1,1,1998,7,15000,97000,1,10,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,10
201107,75020281,574.93619383,1,75,7502,75106,555578A,4,2,2,2,2,4,2,1450,,,150,,,3,2,48,1,1,4,,16,,,95500,0,,2,1,1,3,2002,6,13000,115000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7
201001,75020341,785.62394471,1,75,7502,75105,555832G,3,5,5,5,2,4,2,6000,,2,400,,,3,6,115,1,1,2,0,05,07,,75105,0,,1,2,1,1,1996,11,15000,140000,1,7,1,3,2005,11,15000,80000,3,7,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,10
